id	date	text
212	2008-02-20	 Inflation reached 12.6 percent in December, driven by higher prices for food, fuel and construction material."
213	2008-02-20	Thousands of workers at textile factories owned by American, South Korean and Taiwanese companies have gone on strike in recent months in and around Ho Chi Minh City, the largest urban area, demanding higher wages to keep up with inflation ."
214	2008-02-20	Economists said double-digit inflation was a cause for concern because it meant less food would be eaten by the poor in a country with an annual per capita income of only $835 but with pride in its having reduced poverty in the past decade."
215	2008-02-20	Government economists cite an infusion of U.S. dollars through overseas remittances and foreign investments as a big contributor to inflation , forcing the central bank to buy back dollars to contain the value of the dong."
216	2008-02-20	The government is well aware of the reasons for inflation , and the way to solve it is to use multiple solutions, including monetary measures,"" said Lich, who is a member of the National Assembly, or Parliament."
217	2008-02-20	This would allow inflation to temper, as our analysis suggests that a 1 percent appreciation of the dong versus the U.S. dollar should shave off above 1 to 1.5 percentage points from inflation over a 12-month period,"" said the analyst, Prakriti Sofat."
218	2008-02-20	This would allow inflation to temper, as our analysis suggests that a 1 percent appreciation of the dong versus the U.S. dollar should shave off above 1 to 1.5 percentage points from inflation over a 12-month period,"" said the analyst, Prakriti Sofat."
219	2008-02-20	(That number will be recalculated on Wednesday when the government releases new inflation data.) United States stock prices were dragged down by the record oil close, which helped to reverse a 157-point rally in the Dow Jones industrial average, because investors feared that higher energy costs would further weaken consumer spending."
220	2008-02-20	The question is not, will we get inflation , but how much will it cost to stuff the genie back in the bottle."
221	2008-02-20	The core index of consumer price inflation , which excludes food and oil, was 2.5 percent higher in January than a year earlier, significantly above the Fed''s unofficial comfort zone of a 1 to 2 percent underlying inflation rate."
222	2008-02-20	The core index of consumer price inflation, which excludes food and oil, was 2.5 percent higher in January than a year earlier, significantly above the Fed''s unofficial comfort zone of a 1 to 2 percent underlying inflation rate."
223	2008-02-20	That''s a far cry from the double-digit inflation rates that battered the economy at times in the 1970s, but still worrisome."
224	2008-02-20	Analysts like Mr. Ryding say that by tolerating such price rises and maybe even allowing them to escalate, the Federal Reserve is risking its hard-won credibility as an inflation fighter, which will ultimately require it to push up interest rates higher than otherwise to contain the damage."
225	2008-02-20	But the fears of a revival of inflation underline the difficult decisions it now faces."
226	2008-02-20	Like the Fed, economists generally remain more concerned about the immediate threat of recession than the more distant fear of higher inflation ."
227	2008-02-20	Moreover, even if some additional inflation is a side effect of the Fed''s prescription, many economists say, it sure beats the alternative."
228	2008-02-20	Once the interest rate cuts have nursed the economy through the next few difficult quarters, they say, the Fed can easily raise rates again to respond to any pickup in inflation ."
229	2008-02-20	They are going to take care of the growth situation and then fight inflation when the economy gets stronger."""
230	2008-02-20	Reinforcing this view, there are few signs that inflation is seeping into the labor market and pushing up wages in anticipation of higher prices to come."
231	2008-02-20	That may be comforting to the Fed, but keeping inflation contained still may not be easy."
232	2008-02-20	Credit Mike Mergen/Bloomberg News In a speech this month, Richard W. Fisher, president of the Federal Reserve Bank of Dallas, said ""the Fed has to be very careful now to add just the right amount of stimulus to the punch bowl without mixing in the potential to juice up inflation once the effect of the new punch kicks in."""
233	2008-02-20	Charles I. Plosser, president of the Federal Reserve Bank of Philadelphia, echoed that view, saying in a speech that ""we cannot be confident that a slow-growing economy in early 2008 will by itself reduce inflation ."""
234	2008-02-20	And a declining dollar may well be associated with inflation , but a diversified portfolio would include TIPS,"" to provide a hedge."
