id	date	tss	tsi	adjectives	adverbs	all_caps_words	c_nouns	redups	chars	function_words	emojis	handles	hashtags	urls	hashtag_dict	handle_dict	url_dict	emoji_dict	lex_words	lines	multi_words	numerals	punct	p_nouns	q_marks	avg_sent_length	other_pos	single_words	tokens	words	tt_ratio	types	verbs	x_marks	topics	entities	tss_cat2	tss_cat3	tss_cat9	tsi_cat	profile
88	20-5-07	50	100	4	0	0	12	0	273	20	0	0	0	0	{}	{}	{}	{}	22	1	2	5	8	2	0	55.0	2	21	55	55	0.745	41	7	0	{'current cost': 1, 'real terms': 1, 'old peak': 1, 'oil industry': 1, 'cost of gas': 1}	{}	POS	POS	Slightly positive	Extremely intense	[50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 100.0, 50.0, 0.0, 100.0]
89	20-5-07	50	100	4	0	0	12	0	273	20	0	0	0	0	{}	{}	{}	{}	22	1	2	5	8	2	0	55.0	2	21	55	55	0.745	41	7	0	{'current cost': 1, 'real terms': 1, 'old peak': 1, 'oil industry': 1, 'cost of gas': 1}	{}	POS	POS	Slightly positive	Extremely intense	[50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 100.0, 50.0, 0.0, 100.0]
90	20-5-07	50	100	1	0	0	5	0	116	13	0	0	0	0	{}	{}	{}	{}	9	1	4	0	3	0	0	25.0	0	4	25	25	0.88	22	3	0	{'central bank': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
91	20-5-07	100	50	3	0	0	10	0	228	19	0	0	0	0	{}	{}	{}	{}	20	1	4	1	5	2	0	45.0	1	13	45	45	0.822	37	5	0	{'domestic inflation': 1, 'five-year high': 1, 'benchmark interest rate': 1}	{}	POS	POS	Extremely positive	Factual	[]
92	20-5-07	0	100	1	0	0	6	0	117	10	0	0	0	0	{}	{}	{}	{}	9	1	1	0	3	0	0	22.0	0	7	22	22	0.864	19	2	0	{'lower-price supplies': 1, 'domestic market': 1, 'flood of lower-price': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
93	20-6-07	16	100	4	1	0	9	0	206	13	0	0	0	0	{}	{}	{}	{}	20	1	3	3	6	0	0	42.0	4	14	42	42	0.762	32	5	0	{'minimum wage': 1, 'marginal income tax': 1, 'income tax rates': 1, 'top marginal rate': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
94	20-6-07	100	100	2	0	0	4	0	148	11	0	0	0	0	{}	{}	{}	{}	13	1	0	0	3	2	0	27.0	1	10	27	27	0.889	24	4	0	{'adroit handling': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
95	20-7-07	50	0	0	1	1	4	0	90	6	0	0	0	0	{}	{}	{}	{}	8	1	0	0	2	1	0	16.0	0	8	16	16	0.875	14	2	0	{}	{}	NEG	NEU	Neutral	Factual	[]
96	20-7-07	50	0	3	0	0	7	0	147	10	0	0	0	0	{}	{}	{}	{}	12	1	1	0	9	0	0	31.0	0	11	31	31	0.581	18	2	0	{'inflation target': 1, 'regular monthly meetings': 1, 'regular inflation reports': 1}	{}	NEG	NEU	Neutral	Factual	[]
97	20-7-07	50	0	3	0	0	7	0	147	10	0	0	0	0	{}	{}	{}	{}	12	1	1	0	9	0	0	31.0	0	11	31	31	0.581	18	2	0	{'inflation target': 1, 'regular monthly meetings': 1, 'regular inflation reports': 1}	{}	POS	NEU	Neutral	Factual	[]
98	20-7-07	50	100	3	1	0	9	0	238	23	0	0	0	0	{}	{}	{}	{}	17	1	1	4	5	1	0	49.0	5	13	49	49	0.816	40	2	0	{'other hand': 1, 'strong argument': 1, 'rapid deceleration': 1, 'deceleration in inflation': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
99	20-7-07	0	100	1	1	1	8	0	210	21	0	0	0	0	{}	{}	{}	{}	14	1	3	0	6	1	0	41.0	0	13	41	41	0.756	31	3	0	{'such reservations': 1, 'british politicians': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
100	20-7-07	100	100	0	0	0	5	0	93	10	0	0	0	0	{}	{}	{}	{}	6	1	2	0	6	0	0	22.0	0	4	22	22	0.727	16	1	0	{'fall in inflation': 1, 'impact on output': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
101	20-7-07	0	100	1	0	0	6	0	134	14	0	0	0	0	{}	{}	{}	{}	10	1	2	0	4	0	0	28.0	0	8	28	28	0.75	21	3	0	{'own words': 1, 'words on joblessness': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
102	20-7-07	0	50	1	0	0	10	1	157	14	0	0	0	0	{}	{}	{}	{}	14	1	1	1	6	0	0	35.0	1	13	35	35	0.657	23	3	0	{'percent target': 1, 'medium term': 1, 'balance of risks': 1, 'outlook for inflation': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
103	20-7-07	100	100	3	0	0	10	0	165	10	0	0	0	0	{}	{}	{}	{}	17	1	4	1	5	2	0	33.0	1	7	33	33	0.788	26	2	0	{'strong rise': 1, 'house prices': 1, 'annual rate': 1, 'property inflation': 1, 'figures out yesterday': 1, 'big mortgage lender': 1, 'rise in house': 1, 'rate of property': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
104	20-7-07	0	100	3	1	0	9	0	243	18	0	0	0	0	{}	{}	{}	{}	22	1	0	0	8	4	0	48.0	1	17	48	48	0.771	37	4	0	{'inflation expectations': 1, 'bank of england': 1, 'pain for borrowers': 1}	{'Mervyn King': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
105	20-7-07	0	100	0	0	1	12	0	177	12	0	0	0	0	{}	{}	{}	{}	14	1	1	5	7	2	0	38.0	3	13	38	38	0.632	24	2	0	{'official measure': 1, 'treasury-set target': 1, 'consumer prices index': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
106	20-7-07	0	100	0	0	1	12	0	177	12	0	0	0	0	{}	{}	{}	{}	14	1	1	5	7	2	0	38.0	3	13	38	38	0.632	24	2	0	{'official measure': 1, 'treasury-set target': 1, 'consumer prices index': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
107	20-7-07	50	0	1	0	1	8	0	170	17	0	0	0	0	{}	{}	{}	{}	15	1	0	2	2	2	0	36.0	2	14	36	36	0.861	31	4	0	{'inflation report': 1, 'last key quarterly': 1, 'key quarterly inflation': 1}	{}	NEG	NEU	Neutral	Factual	[]
108	20-7-07	100	100	1	1	0	4	0	64	4	0	0	0	0	{}	{}	{}	{}	5	1	2	2	2	0	0	13.0	1	3	13	13	0.846	11	0	0	{'last year': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
109	20-7-07	50	0	0	1	0	3	0	106	11	0	0	0	0	{}	{}	{}	{}	7	1	0	0	3	0	0	21.0	1	6	21	21	0.857	18	2	0	{'rate of inflation': 1}	{}	NEG	NEU	Neutral	Factual	[]
110	20-8-07	50	0	2	0	0	6	0	227	19	0	0	0	0	{}	{}	{}	{}	14	1	2	6	10	3	0	49.0	5	12	49	49	0.673	33	4	0	{'median pay': 1, 'recent years': 1}	{'Economic Policy Institute': 1}	NEG	NEU	Neutral	Factual	[]
111	20-8-07	50	100	0	1	0	7	0	165	14	0	0	0	0	{}	{}	{}	{}	13	1	0	0	5	1	0	32.0	0	12	32	32	0.688	22	4	0	{'money from citizens': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
112	20-8-07	0	66	2	0	0	6	0	223	13	0	0	0	0	{}	{}	{}	{}	23	1	3	0	8	7	0	44.0	0	14	44	44	0.727	32	8	0	{'interest rates': 1}	{'Federal Reserve': 1}	NEG	NEG	Extremely negative	Fairly intense	[]
113	20-9-07	100	100	1	0	0	3	0	52	4	0	0	0	0	{}	{}	{}	{}	5	1	1	0	2	0	0	11.0	0	3	11	11	0.818	9	1	0	{'interest rates': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
114	20-9-07	50	0	1	0	0	6	0	110	9	0	0	0	0	{}	{}	{}	{}	11	1	3	0	3	0	0	23.0	1	7	23	23	0.783	18	3	0	{'inflation rate': 1, 'real estate': 1}	{}	NEG	NEU	Neutral	Factual	[]
115	20-9-07	50	0	1	0	0	6	0	110	9	0	0	0	0	{}	{}	{}	{}	11	1	3	0	3	0	0	23.0	1	7	23	23	0.783	18	3	0	{'inflation rate': 1, 'real estate': 1}	{}	POS	NEU	Neutral	Factual	[]
116	20-9-07	0	100	3	0	0	12	0	293	29	0	0	0	0	{}	{}	{}	{}	23	1	5	0	4	1	0	56.0	0	13	56	56	0.732	41	7	0	{'central banks': 1, 'interest rates': 1, 'high inflation': 1, 'real estate market': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
117	20-9-07	40	100	2	0	0	9	0	204	13	0	0	0	0	{}	{}	{}	{}	17	1	2	0	3	0	0	33.0	0	15	33	33	0.818	27	6	0	{'interest rate': 1, 'inflation swaps': 1, 'excess returns': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[50.0, 50.0, 50.0, 50.0, 0.0, 100.0, 50.0, 0.0, 100.0, 25.0]
118	20-9-07	50	100	0	0	0	5	0	115	7	0	0	0	0	{}	{}	{}	{}	10	1	1	0	3	0	0	20.0	0	8	20	20	0.8	16	5	0	{'interest rates': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
119	20-9-07	0	100	1	0	0	6	0	81	6	0	0	0	0	{}	{}	{}	{}	9	1	0	1	2	0	0	18.0	2	8	18	18	0.833	15	1	0	{'post-war peak': 1, 'years of recession': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
120	20-9-07	100	100	5	1	0	7	0	182	10	0	0	0	0	{}	{}	{}	{}	16	1	2	0	4	0	0	30.0	0	13	30	30	0.833	25	3	0	{'bipartisan basis': 1, 'economic stability': 1, 'price inflation': 1, 'independent central banks': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
121	20-9-07	50	100	0	1	0	8	0	157	8	0	0	0	0	{}	{}	{}	{}	14	1	1	0	2	3	0	24.0	0	11	24	24	0.917	22	2	0	{'government economists': 1, 'pricing plans': 1, 'prescription drugs': 1, 'slowdown of inflation': 1}	{'Consumer Price Index': 1}	POS	POS	Slightly positive	Extremely intense	[]
122	20-9-07	0	100	1	1	0	5	0	83	4	0	0	0	0	{}	{}	{}	{}	8	1	1	0	2	0	0	14.0	0	5	14	14	0.857	12	1	0	{'tuition costs': 1, 'median household incomes': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
123	20-10-07	50	100	4	0	0	14	0	215	15	0	0	0	0	{}	{}	{}	{}	20	1	3	0	3	0	0	38.0	0	15	38	38	0.868	33	2	0	{'sucking jobs': 1, 'call centres': 1, 'wage inflation': 1, 'skills shortages': 1, 'indian technology firms': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
124	20-10-07	100	50	2	0	0	6	0	136	12	0	0	0	0	{}	{}	{}	{}	12	1	4	0	6	2	0	30.0	0	6	30	30	0.733	22	2	0	{'economic competence': 1, 'low inflation': 1}	{'Holy Grail': 1}	POS	POS	Extremely positive	Factual	[]
125	20-10-07	100	100	4	0	0	10	0	252	17	0	0	0	0	{}	{}	{}	{}	20	1	1	0	12	1	0	49.0	0	17	49	49	0.694	34	5	0	{'early days': 1, 'sustainable growth': 1, 'inflation target': 1, 'fiscal rules': 1, 'instant results': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
126	20-10-07	50	100	3	0	0	9	0	227	21	0	0	0	0	{}	{}	{}	{}	15	1	1	0	3	0	0	39.0	0	13	39	39	0.769	30	3	0	{'conventional view': 1, 'sizeable devaluation': 1, 'early part': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
127	20-10-07	50	100	3	0	0	9	0	227	21	0	0	0	0	{}	{}	{}	{}	15	1	1	0	3	0	0	39.0	0	13	39	39	0.769	30	3	0	{'conventional view': 1, 'sizeable devaluation': 1, 'early part': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
128	20-10-07	50	100	0	0	0	2	0	72	7	0	0	0	0	{}	{}	{}	{}	5	1	2	0	4	0	0	16.0	0	2	16	16	0.75	12	3	0	{}	{}	POS	POS	Slightly positive	Extremely intense	[]
129	20-10-07	100	50	0	0	0	2	0	53	4	0	0	0	0	{}	{}	{}	{}	5	1	2	0	4	1	0	13.0	0	1	13	13	0.692	9	2	0	{}	{}	POS	POS	Extremely positive	Factual	[]
130	20-10-07	0	100	0	0	0	7	0	114	9	0	0	0	0	{}	{}	{}	{}	9	1	0	0	2	1	0	20.0	0	8	20	20	0.85	17	1	0	"{""governor''s speeches"": 1, 'quarterly inflation report': 1}"	{}	NEG	NEG	Extremely negative	Extremely intense	[]
131	20-10-07	50	100	2	0	0	9	0	214	23	0	0	0	0	{}	{}	{}	{}	15	1	4	0	4	0	0	42.0	0	8	42	42	0.762	32	4	0	{'insurance company': 1, 'long run': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
132	20-11-07	50	50	3	0	0	12	0	173	12	0	0	0	0	{}	{}	{}	{}	19	1	1	0	3	2	0	34.0	0	14	34	34	0.765	26	2	0	"{'chief proponent': 1, 'future downturn': 1, ""country''s oil profits"": 1, 'sovereign wealth fund': 1, 'downturn in world': 1, 'world oil prices': 1}"	{}	POS	POS	Slightly positive	Factual	[]
133	20-11-07	100	100	1	1	0	3	0	64	3	0	0	0	0	{}	{}	{}	{}	7	1	1	0	2	0	0	12.0	0	5	12	12	0.833	10	2	0	{'annuities lock': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
134	20-11-07	50	0	0	0	0	5	0	101	8	0	0	0	0	{}	{}	{}	{}	7	1	0	3	5	1	0	23.0	2	7	23	23	0.696	16	2	0	{'record level': 1}	{}	NEG	NEU	Neutral	Factual	[]
135	20-11-07	100	100	1	2	0	8	1	183	11	0	0	0	0	{}	{}	{}	{}	12	1	1	8	6	1	0	37.0	5	12	37	37	0.811	30	3	0	{'last year': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
136	20-11-07	50	0	0	0	0	5	0	101	8	0	0	0	0	{}	{}	{}	{}	7	1	0	3	5	1	0	23.0	2	7	23	23	0.696	16	2	0	{'record level': 1}	{}	POS	NEU	Neutral	Factual	[]
137	20-11-07	0	50	3	0	0	11	0	207	14	0	0	0	0	{}	{}	{}	{}	18	1	2	1	4	2	0	37.0	1	14	37	37	0.811	30	2	0	{'price increases': 1, 'long list': 1, 'regulated industries': 1, 'electric utilities': 1, 'energy companies': 1, 'utilities to energy': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
138	20-11-07	50	50	3	0	0	12	0	173	12	0	0	0	0	{}	{}	{}	{}	19	1	1	0	3	2	0	34.0	0	14	34	34	0.765	26	2	0	"{'chief proponent': 1, 'future downturn': 1, ""country''s oil profits"": 1, 'sovereign wealth fund': 1, 'downturn in world': 1, 'world oil prices': 1}"	{}	POS	POS	Slightly positive	Factual	[]
139	20-11-07	100	100	1	1	0	3	0	64	3	0	0	0	0	{}	{}	{}	{}	7	1	1	0	2	0	0	12.0	0	5	12	12	0.833	10	2	0	{'annuities lock': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
140	20-12-07	50	0	1	1	0	5	0	126	11	0	0	0	0	{}	{}	{}	{}	10	1	1	0	3	0	0	24.0	0	10	24	24	0.875	21	3	0	{'new provisions': 1, 'provisions for people': 1}	{}	NEG	NEU	Neutral	Factual	[]
141	20-12-07	19	100	2	0	0	13	0	260	17	0	0	0	0	{}	{}	{}	{}	24	1	2	0	4	4	0	45.0	0	16	45	45	0.844	38	5	0	{'interest rates': 1, 'consumer confidence': 1, 'monetary policy committee': 1, 'downturn in consumer': 1}	{'Graeme Robertson Tesco': 1}	NEG	NEG	Very negative	Extremely intense	[]
142	20-12-07	50	0	0	0	0	7	0	113	5	0	0	0	0	{}	{}	{}	{}	11	1	1	2	4	3	0	22.0	1	7	22	22	0.773	17	2	0	{'finance director': 1, 'supermarket group': 1}	{'Andrew Higginson': 1}	POS	NEU	Neutral	Factual	[]
143	20-12-07	0	100	1	1	0	1	0	59	2	0	0	0	0	{}	{}	{}	{}	5	1	0	0	5	1	0	12.0	0	4	12	12	0.583	7	1	0	{}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
144	20-12-07	100	100	4	0	0	7	0	167	13	0	0	0	0	{}	{}	{}	{}	14	1	0	0	5	1	0	32.0	0	14	32	32	0.812	26	2	0	{'genuine inflation': 1, 'commodity products': 1, 'competitive nature': 1, 'last thing': 1, 'supermarkets means price': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
145	20-12-07	0	100	2	1	0	5	0	172	16	0	0	0	0	{}	{}	{}	{}	14	1	0	0	5	3	0	35.0	0	11	35	35	0.686	24	3	0	{'different view': 1, 'risks of inflation': 1, 'bank of england': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
146	20-12-07	0	100	1	0	0	7	0	153	19	0	0	0	0	{}	{}	{}	{}	10	1	2	0	6	0	0	35.0	0	8	35	35	0.686	24	2	0	{'next move': 1, 'interest rates': 1, 'move on interest': 1, 'risk of inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
147	20-12-07	0	100	0	0	0	5	0	64	3	0	0	0	0	{}	{}	{}	{}	7	1	1	0	2	0	0	12.0	0	4	12	12	0.833	10	2	0	{'inflation figures': 1, 'petrol price': 1, 'impact of petrol': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
148	20-12-07	50	0	0	1	0	4	0	67	5	0	0	0	0	{}	{}	{}	{}	6	1	0	0	2	0	0	13.0	0	6	13	13	0.846	11	1	0	{'food inflation': 1, 'cost of food': 1}	{}	POS	NEU	Neutral	Factual	[]
149	20-12-07	100	100	0	0	0	6	0	139	13	0	0	0	0	{}	{}	{}	{}	12	1	1	1	4	3	0	30.0	1	9	30	30	0.767	23	3	0	{'rate of inflation': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
150	20-12-07	50	0	2	0	0	5	0	118	10	0	0	0	0	{}	{}	{}	{}	9	1	0	2	3	0	0	24.0	2	9	24	24	0.833	20	2	0	{'median family': 1}	{}	POS	NEU	Neutral	Factual	[]
151	20-12-07	50	0	2	2	0	8	0	157	13	0	0	0	0	{}	{}	{}	{}	11	1	1	4	3	0	0	31.0	1	12	31	31	0.71	22	2	0	{'late 1940s': 1, 'late 1970s': 1, 'middle class': 1}	{}	POS	NEU	Neutral	Factual	[]
152	20-12-07	50	0	1	0	0	4	0	67	3	0	0	0	0	{}	{}	{}	{}	6	1	0	0	2	0	0	11.0	0	6	11	11	0.818	9	1	0	{'middle-class incomes': 1, 'current decade': 1}	{}	NEG	NEU	Neutral	Factual	[]
153	20-12-07	0	50	0	0	0	4	0	87	4	0	0	0	0	{}	{}	{}	{}	11	1	1	0	3	5	0	18.0	0	4	18	18	0.833	15	2	0	{'price inflation': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
154	20-12-07	50	0	0	0	0	1	0	2	0	0	0	0	0	{}	{}	{}	{}	1	1	0	1	1	0	0	3.0	1	1	3	3	0.667	2	0	0	{}	{}	NEG	NEU	Neutral	Factual	[]
155	20-1-08	0	50	1	0	0	3	0	110	12	0	0	0	0	{}	{}	{}	{}	9	1	3	0	5	0	0	26.0	0	5	26	26	0.692	18	5	0	{}	{}	NEG	NEG	Extremely negative	Factual	[]
156	20-1-08	0	100	1	0	0	10	0	139	11	0	0	0	0	{}	{}	{}	{}	14	1	2	1	2	0	0	28.0	1	10	28	28	0.857	24	3	0	{'price rise': 1, 'percent rate': 1, 'knock-on effect': 1, 'public transport': 1, 'cost of haulage': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
157	20-1-08	33	50	4	0	2	14	0	269	15	0	0	0	0	{}	{}	{}	{}	26	1	1	7	7	2	0	55.0	6	25	55	55	0.709	39	7	0	"{'chinese economy': 1, ""china''s economy"": 1, 'final months': 1, 'global demand': 1, 'bank lending': 1}"	{}	NEG	NEG	Fairly negative	Factual	[]
158	20-1-08	0	100	3	0	0	10	0	178	10	0	0	0	0	{}	{}	{}	{}	15	1	1	5	3	2	0	33.0	3	13	33	33	0.818	27	2	0	{'statistics office': 1, 'annual rate': 1, 'rate of consumer': 1, 'consumer price inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
159	20-1-08	0	100	1	0	0	5	0	106	6	0	0	0	0	{}	{}	{}	{}	7	1	2	4	2	2	0	19.0	2	3	19	19	0.789	15	1	0	{'annual rate': 1, 'factory-gate inflation': 1, 'rate of factory-gate': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
160	20-1-08	50	100	3	0	0	7	0	157	12	0	0	0	0	{}	{}	{}	{}	15	1	3	0	3	2	0	30.0	0	9	30	30	0.833	25	3	0	{'energy costs': 1, 'economic growth': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
161	20-1-08	0	100	1	0	0	4	0	135	8	0	0	0	0	{}	{}	{}	{}	10	1	1	3	4	3	0	25.0	2	5	25	25	0.76	19	3	0	{'inflation rate': 1}	{'Labor Ministry': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
162	20-1-08	50	0	2	0	0	7	0	146	12	0	0	0	0	{}	{}	{}	{}	14	1	1	2	5	5	0	33.0	1	10	33	33	0.758	25	1	0	{'inflation rate': 1}	{'New York': 1}	POS	NEU	Neutral	Factual	[]
163	20-1-08	100	100	0	0	0	9	0	133	6	0	0	0	0	{}	{}	{}	{}	13	1	0	0	3	2	0	22.0	1	10	22	22	0.818	18	1	0	{'switch benefits': 1, 'auto dealerships': 1, 'shareholders of companies': 1, 'nitrogen inflation systems': 1, 'systems for auto': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
164	20-1-08	0	100	1	0	0	6	0	261	25	0	0	0	0	{}	{}	{}	{}	21	1	4	0	6	6	0	52.0	0	12	52	52	0.788	41	8	0	{'different course': 1, 'interest rates': 1}	{'Federal Reserve': 1, 'European Central Bank': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
165	20-1-08	0	100	1	0	0	1	0	38	4	0	0	0	0	{}	{}	{}	{}	3	1	1	0	2	0	0	9.0	0	3	9	9	0.778	7	1	0	{}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
166	20-1-08	0	100	0	0	0	5	0	100	8	0	0	0	0	{}	{}	{}	{}	7	1	0	0	3	0	0	18.0	0	8	18	18	0.833	15	2	0	{'other commodities': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
167	20-1-08	0	100	0	0	0	8	0	151	14	0	0	0	0	{}	{}	{}	{}	13	1	3	0	2	0	0	29.0	0	10	29	29	0.862	25	5	0	{'trade deficit': 1, 'concerns about inflation': 1, 'number of economists': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
168	20-1-08	66	100	3	0	0	7	0	146	8	0	0	0	0	{}	{}	{}	{}	15	1	2	1	4	1	0	28.0	1	12	28	28	0.857	24	4	0	{'low margins': 1, 'investment in factories': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
169	20-1-08	0	100	2	0	0	13	0	230	20	0	0	0	0	{}	{}	{}	{}	18	1	0	2	3	1	0	43.0	1	19	43	43	0.744	32	3	0	"{""government''s imposition"": 1, 'long list': 1, 'price controls': 1, 'recent months': 1, 'consumer level': 1, 'list of price': 1}"	{}	NEG	NEG	Extremely negative	Extremely intense	[]
170	20-1-08	0	100	1	0	0	6	0	261	25	0	0	0	0	{}	{}	{}	{}	21	1	4	0	6	6	0	52.0	0	12	52	52	0.788	41	8	0	{'different course': 1, 'interest rates': 1}	{'Federal Reserve': 1, 'European Central Bank': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
171	20-1-08	0	100	1	0	0	1	0	38	4	0	0	0	0	{}	{}	{}	{}	3	1	1	0	2	0	0	9.0	0	3	9	9	0.778	7	1	0	{}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
172	20-1-08	0	100	0	0	0	5	0	100	8	0	0	0	0	{}	{}	{}	{}	7	1	0	0	3	0	0	18.0	0	8	18	18	0.833	15	2	0	{'other commodities': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
173	20-1-08	0	100	0	0	0	8	0	151	14	0	0	0	0	{}	{}	{}	{}	13	1	3	0	2	0	0	29.0	0	10	29	29	0.862	25	5	0	{'trade deficit': 1, 'concerns about inflation': 1, 'number of economists': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
174	20-1-08	66	100	3	0	0	7	0	146	8	0	0	0	0	{}	{}	{}	{}	15	1	2	1	4	1	0	28.0	1	12	28	28	0.857	24	4	0	{'low margins': 1, 'investment in factories': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
175	20-1-08	0	100	2	0	0	13	0	230	20	0	0	0	0	{}	{}	{}	{}	18	1	0	2	3	1	0	43.0	1	19	43	43	0.744	32	3	0	"{""government''s imposition"": 1, 'long list': 1, 'price controls': 1, 'recent months': 1, 'consumer level': 1, 'list of price': 1}"	{}	NEG	NEG	Extremely negative	Extremely intense	[]
176	20-1-08	50	0	2	0	0	10	0	194	17	0	0	0	0	{}	{}	{}	{}	16	1	1	0	5	2	0	38.0	0	14	38	38	0.763	29	2	0	{'cost increase': 1, 'technical challenges': 1, 'inflation in plant': 1, 'plant construction costs': 1}	{'Michael Mudd': 1}	POS	NEU	Neutral	Factual	[]
177	20-1-08	50	0	1	1	0	5	0	108	11	0	0	0	0	{}	{}	{}	{}	10	1	3	0	5	0	0	26.0	0	8	26	26	0.769	20	3	0	{'central banks': 1, 'inflation front': 1}	{}	NEG	NEU	Neutral	Factual	[]
178	20-1-08	33	50	5	0	4	16	1	364	15	0	0	0	1	{}	{}	{'http://www.nytimes.com-2008-01-24-business-worldbusiness-24iht-24yuan.9458949.html': 1}	{}	23	1	1	13	7	2	0	58.0	6	28	58	58	0.724	42	7	0	"{'chinese economy': 1, ""china''s economy"": 1, 'final months': 1, 'global demand': 1, 'bank lending': 1}"	{}	NEG	NEG	Fairly negative	Factual	[]
179	20-1-08	0	100	3	0	0	10	0	178	10	0	0	0	0	{}	{}	{}	{}	15	1	1	5	3	2	0	33.0	3	13	33	33	0.818	27	2	0	{'statistics office': 1, 'annual rate': 1, 'rate of consumer': 1, 'consumer price inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
180	20-1-08	0	100	1	0	0	5	0	106	6	0	0	0	0	{}	{}	{}	{}	7	1	2	4	2	2	0	19.0	2	3	19	19	0.789	15	1	0	{'annual rate': 1, 'factory-gate inflation': 1, 'rate of factory-gate': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
181	20-1-08	50	100	4	0	4	9	1	259	12	0	0	0	1	{}	{}	{'http://www.nytimes.com-2008-01-04-business-worldbusiness-04fobriefs-INFLATIONRAT': 1}	{}	15	1	3	4	3	3	0	34.0	0	13	34	34	0.853	29	3	0	{'energy costs': 1, 'economic growth': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
182	20-1-08	0	100	1	0	0	4	0	135	8	0	0	0	0	{}	{}	{}	{}	10	1	1	3	4	3	0	25.0	2	5	25	25	0.76	19	3	0	{'inflation rate': 1}	{'Labor Ministry': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
183	20-1-08	50	0	2	0	0	7	0	146	12	0	0	0	0	{}	{}	{}	{}	14	1	1	2	5	5	0	33.0	1	10	33	33	0.758	25	1	0	{'inflation rate': 1}	{'New York': 1}	POS	NEU	Neutral	Factual	[]
184	20-1-08	100	100	0	0	0	9	0	133	6	0	0	0	0	{}	{}	{}	{}	13	1	0	0	3	2	0	22.0	1	10	22	22	0.818	18	1	0	{'switch benefits': 1, 'auto dealerships': 1, 'shareholders of companies': 1, 'nitrogen inflation systems': 1, 'systems for auto': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
